ticker,series,date,value
TUDY,Down Var (TUDY),2018-12-20,78.5112
TUDY,Down Var (TUDY),2018-12-21,84.7753
TUDY,Down Var (TUDY),2018-12-24,95.4924
TUDY,Down Var (TUDY),2018-12-26,88.8684
TUDY,Down Var (TUDY),2018-12-27,93.0851
TUDY,Down Var (TUDY),2018-12-28,82.7526
TUDY,Down Var (TUDY),2018-12-31,82.7291
TUDY,Down Var (TUDY),2019-01-02,78.7129
TUDY,Down Var (TUDY),2019-01-03,98.0344
TUDY,Down Var (TUDY),2019-01-04,83.1229
TUDY,Down Var (TUDY),2019-01-07,77.5683
TUDY,Down Var (TUDY),2019-01-08,75.5317
TUDY,Down Var (TUDY),2019-01-09,79.5448
TUDY,Down Var (TUDY),2019-01-10,75.3304
TUDY,Down Var (TUDY),2019-01-11,67.7911
TUDY,Down Var (TUDY),2019-01-14,78.0697
TUDY,Down Var (TUDY),2019-01-15,71.431
TUDY,Down Var (TUDY),2019-01-16,72.1446
TUDY,Down Var (TUDY),2019-01-17,70.8685
TUDY,Down Var (TUDY),2019-01-18,65.337
TUDY,Down Var (TUDY),2019-01-22,73.6043
TUDY,Down Var (TUDY),2019-01-23,69.8092
TUDY,Down Var (TUDY),2019-01-24,72.8857
TUDY,Down Var (TUDY),2019-01-25,64.8366
TUDY,Down Var (TUDY),2019-01-28,67.5431
TUDY,Down Var (TUDY),2019-01-29,66.4461
TUDY,Down Var (TUDY),2019-01-30,65.7013
TUDY,Down Var (TUDY),2019-01-31,60.584
TUDY,Down Var (TUDY),2019-02-01,55.9123
TUDY,Down Var (TUDY),2019-02-04,54.8671
TUDY,Down Var (TUDY),2019-02-05,55.8128
TUDY,Down Var (TUDY),2019-02-06,55.0162
TUDY,Down Var (TUDY),2019-02-07,59.4362
TUDY,Down Var (TUDY),2019-02-08,62.0815
TUDY,Down Var (TUDY),2019-02-11,63.5694
TUDY,Down Var (TUDY),2019-02-12,64.2091
TUDY,Down Var (TUDY),2019-02-13,59.1133
TUDY,Down Var (TUDY),2019-02-14,61.8969
TUDY,Down Var (TUDY),2019-02-15,58.898
TUDY,Down Var (TUDY),2019-02-19,58.6708
TUDY,Down Var (TUDY),2019-02-20,59.7991
TUDY,Down Var (TUDY),2019-02-21,57.5424
TUDY,Down Var (TUDY),2019-02-22,54.8927
TUDY,Down Var (TUDY),2019-02-25,55.417
TUDY,Down Var (TUDY),2019-02-26,57.3459
TUDY,Down Var (TUDY),2019-02-27,60.5111
TUDY,Down Var (TUDY),2019-02-28,59.5645
TUDY,Down Var (TUDY),2019-03-01,56.4413
TUDY,Down Var (TUDY),2019-03-04,57.1879
TUDY,Down Var (TUDY),2019-03-05,56.8835
TUDY,Down Var (TUDY),2019-03-06,50.1836
TUDY,Down Var (TUDY),2019-03-07,57.0384
TUDY,Down Var (TUDY),2019-03-08,55.5871
TUDY,Down Var (TUDY),2019-03-11,58.956
TUDY,Down Var (TUDY),2019-03-12,60.5121
TUDY,Down Var (TUDY),2019-03-13,61.297
TUDY,Down Var (TUDY),2019-03-14,60.0508
TUDY,Down Var (TUDY),2019-03-15,59.6443
TUDY,Down Var (TUDY),2019-03-18,57.9986
TUDY,Down Var (TUDY),2019-03-19,54.1105
TUDY,Down Var (TUDY),2019-03-20,59.5818
TUDY,Down Var (TUDY),2019-03-21,59.6435
TUDY,Down Var (TUDY),2019-03-22,68.7282
TUDY,Down Var (TUDY),2019-03-25,87.8262
TUDY,Down Var (TUDY),2019-03-26,87.8262
TUDY,Down Var (TUDY),2019-03-27,100.5148
TUDY,Down Var (TUDY),2019-03-28,93.3097
TUDY,Down Var (TUDY),2019-03-29,88.0545
TUDY,Down Var (TUDY),2019-04-01,80.8349
TUDY,Down Var (TUDY),2019-04-02,80.4789
TUDY,Down Var (TUDY),2019-04-03,72.7437
TUDY,Down Var (TUDY),2019-04-04,70.1155
TUDY,Down Var (TUDY),2019-04-05,65.056
TUDY,Down Var (TUDY),2019-04-08,66.3703
TUDY,Down Var (TUDY),2019-04-09,66.7346
TUDY,Down Var (TUDY),2019-04-10,63.6029
TUDY,Down Var (TUDY),2019-04-11,61.3415
TUDY,Down Var (TUDY),2019-04-12,56.6699
TUDY,Down Var (TUDY),2019-04-15,58.3085
TUDY,Down Var (TUDY),2019-04-16,57.2217
TUDY,Down Var (TUDY),2019-04-17,57.5912
TUDY,Down Var (TUDY),2019-04-18,57.1268
TUDY,Down Var (TUDY),2019-04-22,60.6316
TUDY,Down Var (TUDY),2019-04-23,64.5977
TUDY,Down Var (TUDY),2019-04-24,69.351
TUDY,Down Var (TUDY),2019-04-25,71.222
TUDY,Down Var (TUDY),2019-04-26,69.1825
TUDY,Down Var (TUDY),2019-04-29,73.8175
TUDY,Down Var (TUDY),2019-04-30,80.7645
TUDY,Down Var (TUDY),2019-05-01,74.7114
TUDY,Down Var (TUDY),2019-05-02,63.8056
TUDY,Down Var (TUDY),2019-05-03,63.271
TUDY,Down Var (TUDY),2019-05-06,65.4147
TUDY,Down Var (TUDY),2019-05-07,76.8807
TUDY,Down Var (TUDY),2019-05-08,74.6944
TUDY,Down Var (TUDY),2019-05-09,83.9755
TUDY,Down Var (TUDY),2019-05-10,76.5536
TUDY,Down Var (TUDY),2019-05-13,84.0122
TUDY,Down Var (TUDY),2019-05-14,80.5713
TUDY,Down Var (TUDY),2019-05-15,85.4008
TUDY,Down Var (TUDY),2019-05-16,76.7238
TUDY,Down Var (TUDY),2019-05-17,80.2796
TUDY,Down Var (TUDY),2019-05-20,80.4968
TUDY,Down Var (TUDY),2019-05-21,80.9256
TUDY,Down Var (TUDY),2019-05-22,83.0522
TUDY,Down Var (TUDY),2019-05-23,90.7805
TUDY,Down Var (TUDY),2019-05-24,88.9468
TUDY,Down Var (TUDY),2019-05-28,94.9638
TUDY,Down Var (TUDY),2019-05-29,102.5305
TUDY,Down Var (TUDY),2019-05-30,96.6957
TUDY,Down Var (TUDY),2019-05-31,119.9228
TUDY,Down Var (TUDY),2019-06-03,124.0487
TUDY,Down Var (TUDY),2019-06-04,120.3126
TUDY,Down Var (TUDY),2019-06-05,120.9323
TUDY,Down Var (TUDY),2019-06-06,118.8042
TUDY,Down Var (TUDY),2019-06-07,106.8278
TUDY,Down Var (TUDY),2019-06-10,103.1813
TUDY,Down Var (TUDY),2019-06-11,105.8954
TUDY,Down Var (TUDY),2019-06-12,108.7513
TUDY,Down Var (TUDY),2019-06-13,118.572
TUDY,Down Var (TUDY),2019-06-14,121.6203
TUDY,Down Var (TUDY),2019-06-17,121.633
TUDY,Down Var (TUDY),2019-06-18,114.9062
TUDY,Down Var (TUDY),2019-06-19,115.0003
TUDY,Down Var (TUDY),2019-06-20,107.2393
TUDY,Down Var (TUDY),2019-06-21,97.698
TUDY,Down Var (TUDY),2019-06-24,102.2604
TUDY,Down Var (TUDY),2019-06-25,102.0173
TUDY,Down Var (TUDY),2019-06-26,95.6863
TUDY,Down Var (TUDY),2019-06-27,95.4921
TUDY,Down Var (TUDY),2019-06-28,93.8311
TUDY,Down Var (TUDY),2019-07-01,86.6991
TUDY,Down Var (TUDY),2019-07-02,86.0847
TUDY,Down Var (TUDY),2019-07-03,84.1792
TUDY,Down Var (TUDY),2019-07-05,77.9316
TUDY,Down Var (TUDY),2019-07-08,80.8764
TUDY,Down Var (TUDY),2019-07-09,86.4137
TUDY,Down Var (TUDY),2019-07-10,82.7222
TUDY,Down Var (TUDY),2019-07-11,76.7561
TUDY,Down Var (TUDY),2019-07-12,78.2268
TUDY,Down Var (TUDY),2019-07-15,83.1883
TUDY,Down Var (TUDY),2019-07-16,79.2516
TUDY,Down Var (TUDY),2019-07-17,80.2047
TUDY,Down Var (TUDY),2019-07-18,81.4761
TUDY,Down Var (TUDY),2019-07-19,82.1618
TUDY,Down Var (TUDY),2019-07-22,78.1095
TUDY,Down Var (TUDY),2019-07-23,76.3459
TUDY,Down Var (TUDY),2019-07-24,80.7792
TUDY,Down Var (TUDY),2019-07-25,79.7818
TUDY,Down Var (TUDY),2019-07-26,77.8485
TUDY,Down Var (TUDY),2019-07-29,82.0611
TUDY,Down Var (TUDY),2019-07-30,85.5082
TUDY,Down Var (TUDY),2019-07-31,82.4222
TUDY,Down Var (TUDY),2019-08-01,92.9466
TUDY,Down Var (TUDY),2019-08-02,87.4329
TUDY,Down Var (TUDY),2019-08-05,111.0719
TUDY,Down Var (TUDY),2019-08-06,101.3053
TUDY,Down Var (TUDY),2019-08-07,107.8028
TUDY,Down Var (TUDY),2019-08-08,96.1713
TUDY,Down Var (TUDY),2019-08-09,94.5615
TUDY,Down Var (TUDY),2019-08-12,100.667
TUDY,Down Var (TUDY),2019-08-13,93.0724
TUDY,Down Var (TUDY),2019-08-14,109.9044
TUDY,Down Var (TUDY),2019-08-15,116.2387
TUDY,Down Var (TUDY),2019-08-16,113.7509
TUDY,Down Var (TUDY),2019-08-19,108.2596
TUDY,Down Var (TUDY),2019-08-20,109.7536
TUDY,Down Var (TUDY),2019-08-21,106.0858
TUDY,Down Var (TUDY),2019-08-22,99.4207
TUDY,Down Var (TUDY),2019-08-23,114.4987
TUDY,Down Var (TUDY),2019-08-26,112.3529
TUDY,Down Var (TUDY),2019-08-27,106.3879
TUDY,Down Var (TUDY),2019-08-28,107.3386
TUDY,Down Var (TUDY),2019-08-29,100.9741
TUDY,Down Var (TUDY),2019-08-30,101.032
TUDY,Down Var (TUDY),2019-09-03,110.1847
TUDY,Down Var (TUDY),2019-09-04,107.7755
TUDY,Down Var (TUDY),2019-09-05,101.8893
TUDY,Down Var (TUDY),2019-09-06,100.7338
TUDY,Down Var (TUDY),2019-09-09,102.8844
TUDY,Down Var (TUDY),2019-09-10,95.8088
TUDY,Down Var (TUDY),2019-09-11,96.1536
TUDY,Down Var (TUDY),2019-09-12,93.9447
TUDY,Down Var (TUDY),2019-09-13,100.54
TUDY,Down Var (TUDY),2019-09-16,105.0757
TUDY,Down Var (TUDY),2019-09-17,102.1892
TUDY,Down Var (TUDY),2019-09-18,102.6535
TUDY,Down Var (TUDY),2019-09-19,95.7898
TUDY,Down Var (TUDY),2019-09-20,100.5252
TUDY,Down Var (TUDY),2019-09-23,101.9354
TUDY,Down Var (TUDY),2019-09-24,103.5506
TUDY,Down Var (TUDY),2019-09-25,94.963
TUDY,Down Var (TUDY),2019-09-26,95.4019
TUDY,Down Var (TUDY),2019-09-27,101.67
TUDY,Down Var (TUDY),2019-09-30,102.14
TUDY,Down Var (TUDY),2019-10-01,105.0927
TUDY,Down Var (TUDY),2019-10-02,114.3884
TUDY,Down Var (TUDY),2019-10-03,108.9844
TUDY,Down Var (TUDY),2019-10-04,102.4606
TUDY,Down Var (TUDY),2019-10-07,100.0819
TUDY,Down Var (TUDY),2019-10-08,99.8838
TUDY,Down Var (TUDY),2019-10-09,98.79
TUDY,Down Var (TUDY),2019-10-10,103.4452
TUDY,Down Var (TUDY),2019-10-11,106.8908
TUDY,Down Var (TUDY),2019-10-14,99.7072
TUDY,Down Var (TUDY),2019-10-15,97.1875
TUDY,Down Var (TUDY),2019-10-16,100.3738
TUDY,Down Var (TUDY),2019-10-17,96.8828
TUDY,Down Var (TUDY),2019-10-18,97.7063
TUDY,Down Var (TUDY),2019-10-21,97.5538
TUDY,Down Var (TUDY),2019-10-22,94.7233
TUDY,Down Var (TUDY),2019-10-23,97.752
TUDY,Down Var (TUDY),2019-10-24,89.9302
TUDY,Down Var (TUDY),2019-10-25,85.192
TUDY,Down Var (TUDY),2019-10-28,80.8202
TUDY,Down Var (TUDY),2019-10-29,81.9279
TUDY,Down Var (TUDY),2019-10-30,79.5751
TUDY,Down Var (TUDY),2019-10-31,84.6475
TUDY,Down Var (TUDY),2019-11-01,68.9545
TUDY,Down Var (TUDY),2019-11-04,68.438
TUDY,Down Var (TUDY),2019-11-05,63.4549
TUDY,Down Var (TUDY),2019-11-06,68.7427
TUDY,Down Var (TUDY),2019-11-07,64.6746
TUDY,Down Var (TUDY),2019-11-08,62.4036
TUDY,Down Var (TUDY),2019-11-11,74.8881
TUDY,Down Var (TUDY),2019-11-12,74.4095
TUDY,Down Var (TUDY),2019-11-13,66.791
TUDY,Down Var (TUDY),2019-11-14,67.7773
TUDY,Down Var (TUDY),2019-11-15,59.5603
TUDY,Down Var (TUDY),2019-11-18,62.053
TUDY,Down Var (TUDY),2019-11-19,60.7448
TUDY,Down Var (TUDY),2019-11-20,63.8579
TUDY,Down Var (TUDY),2019-11-21,62.3257
TUDY,Down Var (TUDY),2019-11-22,58.1303
TUDY,Down Var (TUDY),2019-11-25,57.0219
TUDY,Down Var (TUDY),2019-11-26,56.8258
TUDY,Down Var (TUDY),2019-11-27,55.9736
TUDY,Down Var (TUDY),2019-11-29,55.606
TUDY,Down Var (TUDY),2019-12-02,56.3886
TUDY,Down Var (TUDY),2019-12-03,62.9499
TUDY,Down Var (TUDY),2019-12-04,59.8204
TUDY,Down Var (TUDY),2019-12-05,60.3741
TUDY,Down Var (TUDY),2019-12-06,58.0307
TUDY,Down Var (TUDY),2019-12-09,60.9261
TUDY,Down Var (TUDY),2019-12-10,56.1053
TUDY,Down Var (TUDY),2019-12-11,59.7066
TUDY,Down Var (TUDY),2019-12-12,57.2646
TUDY,Down Var (TUDY),2019-12-13,53.4293
TUDY,Down Var (TUDY),2019-12-16,46.7947
TUDY,Down Var (TUDY),2019-12-17,44.3734
TUDY,Down Var (TUDY),2019-12-18,46.8261
TUDY,Down Var (TUDY),2019-12-19,44.138
TUDY,Down Var (TUDY),2019-12-20,47.1589
TUDY,Down Var (TUDY),2019-12-23,47.6159
TUDY,Down Var (TUDY),2019-12-24,53.2397
TUDY,Down Var (TUDY),2019-12-26,51.3371
TUDY,Down Var (TUDY),2019-12-27,47.4385
TUDY,Down Var (TUDY),2019-12-30,51.1685
TUDY,Down Var (TUDY),2019-12-31,50.6059
TUDY,Down Var (TUDY),2020-01-02,51.7424
TUDY,Down Var (TUDY),2020-01-03,57.6423
TUDY,Down Var (TUDY),2020-01-06,60.7804
TUDY,Down Var (TUDY),2020-01-07,59.5171
TUDY,Down Var (TUDY),2020-01-08,59.2848
TUDY,Down Var (TUDY),2020-01-09,54.5932
TUDY,Down Var (TUDY),2020-01-10,49.5512
TUDY,Down Var (TUDY),2020-01-13,48.5668
TUDY,Down Var (TUDY),2020-01-14,49.6244
TUDY,Down Var (TUDY),2020-01-15,52.481
TUDY,Down Var (TUDY),2020-01-16,48.312
TUDY,Down Var (TUDY),2020-01-17,49.7518
TUDY,Down Var (TUDY),2020-01-21,57.6936
TUDY,Down Var (TUDY),2020-01-22,55.2241
TUDY,Down Var (TUDY),2020-01-23,56.1568
TUDY,Down Var (TUDY),2020-01-24,62.0136
TUDY,Down Var (TUDY),2020-01-27,70.7233
TUDY,Down Var (TUDY),2020-01-28,67.6572
TUDY,Down Var (TUDY),2020-01-29,69.2796
TUDY,Down Var (TUDY),2020-01-30,71.426
TUDY,Down Var (TUDY),2020-01-31,80.2567
TUDY,Down Var (TUDY),2020-02-03,80.9331
TUDY,Down Var (TUDY),2020-02-04,72.3311
TUDY,Down Var (TUDY),2020-02-05,65.8867
TUDY,Down Var (TUDY),2020-02-06,61.6211
TUDY,Down Var (TUDY),2020-02-07,77.4941
TUDY,Down Var (TUDY),2020-02-10,74.4221
TUDY,Down Var (TUDY),2020-02-11,69.7054
TUDY,Down Var (TUDY),2020-02-12,67.7126
TUDY,Down Var (TUDY),2020-02-13,68.6831
TUDY,Down Var (TUDY),2020-02-14,72.0885
TUDY,Down Var (TUDY),2020-02-18,73.3888
TUDY,Down Var (TUDY),2020-02-19,69.3184
TUDY,Down Var (TUDY),2020-02-20,73.7447
TUDY,Down Var (TUDY),2020-02-21,81.1472
TUDY,Down Var (TUDY),2020-02-24,101.5285
TUDY,Down Var (TUDY),2020-02-25,106.1963
TUDY,Down Var (TUDY),2020-02-26,108.4424
TUDY,Down Var (TUDY),2020-02-27,124.4538
TUDY,Down Var (TUDY),2020-02-28,182.0481
TUDY,Down Var (TUDY),2020-03-02,173.5241
TUDY,Down Var (TUDY),2020-03-03,149.3305
TUDY,Down Var (TUDY),2020-03-04,119.2075
TUDY,Down Var (TUDY),2020-03-05,115.4458
TUDY,Down Var (TUDY),2020-03-06,329.0783
TUDY,Down Var (TUDY),2020-03-09,250.7837
TUDY,Down Var (TUDY),2020-03-10,207.1786
TUDY,Down Var (TUDY),2020-03-11,163.4357
TUDY,Down Var (TUDY),2020-03-12,176.9598
TUDY,Down Var (TUDY),2020-03-13,129.8119
TUDY,Down Var (TUDY),2020-03-16,62.9375
TUDY,Down Var (TUDY),2020-03-17,57.6709
TUDY,Down Var (TUDY),2020-03-18,74.9773
TUDY,Down Var (TUDY),2020-03-19,98.7112
TUDY,Down Var (TUDY),2020-03-20,94.8461
TUDY,Down Var (TUDY),2020-03-23,64.0463
TUDY,Down Var (TUDY),2020-03-24,75.8143
TUDY,Down Var (TUDY),2020-03-25,49.6187
TUDY,Down Var (TUDY),2020-03-26,59.8543
TUDY,Down Var (TUDY),2020-03-27,60.7797
TUDY,Down Var (TUDY),2020-03-30,48.8009
TUDY,Down Var (TUDY),2020-03-31,65.6819
TUDY,Down Var (TUDY),2020-04-01,62.954
TUDY,Down Var (TUDY),2020-04-02,58.2169
TUDY,Down Var (TUDY),2020-04-03,54.1648
TUDY,Down Var (TUDY),2020-04-06,51.3851
TUDY,Down Var (TUDY),2020-04-07,45.351
TUDY,Down Var (TUDY),2020-04-08,43.5467
TUDY,Down Var (TUDY),2020-04-09,37.0623
TUDY,Down Var (TUDY),2020-04-13,39.749
TUDY,Down Var (TUDY),2020-04-14,37.5822
TUDY,Down Var (TUDY),2020-04-15,41.498
TUDY,Down Var (TUDY),2020-04-16,40.0084
TUDY,Down Var (TUDY),2020-04-17,40.6015
TUDY,Down Var (TUDY),2020-04-20,40.9787
TUDY,Down Var (TUDY),2020-04-21,47.6034
TUDY,Down Var (TUDY),2020-04-22,43.4233
TUDY,Down Var (TUDY),2020-04-23,44.5382
TUDY,Down Var (TUDY),2020-04-24,44.0955
TUDY,Down Var (TUDY),2020-04-27,46.8007
TUDY,Down Var (TUDY),2020-04-28,54.5957
TUDY,Down Var (TUDY),2020-04-29,54.7058
TUDY,Down Var (TUDY),2020-04-30,54.4823
TUDY,Down Var (TUDY),2020-05-01,39.4868
TUDY,Down Var (TUDY),2020-05-04,40.8028
TUDY,Down Var (TUDY),2020-05-05,41.4829
TUDY,Down Var (TUDY),2020-05-06,41.0791
TUDY,Down Var (TUDY),2020-05-07,54.073
TUDY,Down Var (TUDY),2020-05-08,64.6203
TUDY,Down Var (TUDY),2020-05-11,46.0215
TUDY,Down Var (TUDY),2020-05-12,47.2474
TUDY,Down Var (TUDY),2020-05-13,46.634
TUDY,Down Var (TUDY),2020-05-14,46.2533
TUDY,Down Var (TUDY),2020-05-15,45.5431
TUDY,Down Var (TUDY),2020-05-18,53.2492
TUDY,Down Var (TUDY),2020-05-19,42.6917
TUDY,Down Var (TUDY),2020-05-20,42.4178
TUDY,Down Var (TUDY),2020-05-21,40.4173
TUDY,Down Var (TUDY),2020-05-22,42.1769
TUDY,Down Var (TUDY),2020-05-26,39.1893
TUDY,Down Var (TUDY),2020-05-27,37.5437
TUDY,Down Var (TUDY),2020-05-28,34.7768
TUDY,Down Var (TUDY),2020-05-29,36.5779
TUDY,Down Var (TUDY),2020-06-01,37.7758
TUDY,Down Var (TUDY),2020-06-02,34.8437
TUDY,Down Var (TUDY),2020-06-03,36.6278
TUDY,Down Var (TUDY),2020-06-04,38.3149
TUDY,Down Var (TUDY),2020-06-05,37.872
TUDY,Down Var (TUDY),2020-06-08,38.5801
TUDY,Down Var (TUDY),2020-06-09,39.7892
TUDY,Down Var (TUDY),2020-06-10,35.506
TUDY,Down Var (TUDY),2020-06-11,35.1059
TUDY,Down Var (TUDY),2020-06-12,38.177
TUDY,Down Var (TUDY),2020-06-15,45.2423
TUDY,Down Var (TUDY),2020-06-16,45.6377
TUDY,Down Var (TUDY),2020-06-17,43.0134
TUDY,Down Var (TUDY),2020-06-18,38.5751
TUDY,Down Var (TUDY),2020-06-19,36.2517
TUDY,Down Var (TUDY),2020-06-22,34.1124
TUDY,Down Var (TUDY),2020-06-23,31.8609
TUDY,Down Var (TUDY),2020-06-24,34.8757
TUDY,Down Var (TUDY),2020-06-25,37.0926
TUDY,Down Var (TUDY),2020-06-26,38.8626
TUDY,Down Var (TUDY),2020-06-29,39.3771
TUDY,Down Var (TUDY),2020-06-30,39.3338
TUDY,Down Var (TUDY),2020-07-01,40.7563
TUDY,Down Var (TUDY),2020-07-02,39.0012
TUDY,Down Var (TUDY),2020-07-06,41.4859
TUDY,Down Var (TUDY),2020-07-07,39.5074
TUDY,Down Var (TUDY),2020-07-08,36.1553
TUDY,Down Var (TUDY),2020-07-09,35.8634
TUDY,Down Var (TUDY),2020-07-10,37.4934
TUDY,Down Var (TUDY),2020-07-13,37.9078
TUDY,Down Var (TUDY),2020-07-14,38.58
TUDY,Down Var (TUDY),2020-07-15,36.2516
TUDY,Down Var (TUDY),2020-07-16,35.7561
TUDY,Down Var (TUDY),2020-07-17,36.2819
TUDY,Down Var (TUDY),2020-07-20,33.5814
TUDY,Down Var (TUDY),2020-07-21,33.5084
TUDY,Down Var (TUDY),2020-07-22,30.9398
TUDY,Down Var (TUDY),2020-07-23,29.8666
TUDY,Down Var (TUDY),2020-07-24,31.9357
TUDY,Down Var (TUDY),2020-07-27,27.782
TUDY,Down Var (TUDY),2020-07-28,27.9694
TUDY,Down Var (TUDY),2020-07-29,28.3838
TUDY,Down Var (TUDY),2020-07-30,32.2828
TUDY,Down Var (TUDY),2020-07-31,30.1748
TUDY,Down Var (TUDY),2020-08-03,31.7949
TUDY,Down Var (TUDY),2020-08-04,28.4805
TUDY,Down Var (TUDY),2020-08-05,28.6316
TUDY,Down Var (TUDY),2020-08-06,28.7794
TUDY,Down Var (TUDY),2020-08-07,28.7543
TUDY,Down Var (TUDY),2020-08-10,31.0654
TUDY,Down Var (TUDY),2020-08-11,31.4468
TUDY,Down Var (TUDY),2020-08-12,35.3877
TUDY,Down Var (TUDY),2020-08-13,35.0783
TUDY,Down Var (TUDY),2020-08-14,28.4933
TUDY,Down Var (TUDY),2020-08-17,31.1565
TUDY,Down Var (TUDY),2020-08-18,30.8058
TUDY,Down Var (TUDY),2020-08-19,29.7513
TUDY,Down Var (TUDY),2020-08-20,29.4213
TUDY,Down Var (TUDY),2020-08-21,31.1832
TUDY,Down Var (TUDY),2020-08-24,30.0823
TUDY,Down Var (TUDY),2020-08-25,27.7373
TUDY,Down Var (TUDY),2020-08-26,24.9542
TUDY,Down Var (TUDY),2020-08-27,28.8071
TUDY,Down Var (TUDY),2020-08-28,24.927
TUDY,Down Var (TUDY),2020-08-31,24.3903
TUDY,Down Var (TUDY),2020-09-01,22.2821
TUDY,Down Var (TUDY),2020-09-02,24.0591
TUDY,Down Var (TUDY),2020-09-03,25.0592
TUDY,Down Var (TUDY),2020-09-04,24.0369
TUDY,Down Var (TUDY),2020-09-08,25.0884
TUDY,Down Var (TUDY),2020-09-09,24.5905
TUDY,Down Var (TUDY),2020-09-10,23.9002
TUDY,Down Var (TUDY),2020-09-11,23.0031
TUDY,Down Var (TUDY),2020-09-14,25.0233
TUDY,Down Var (TUDY),2020-09-15,24.4286
TUDY,Down Var (TUDY),2020-09-16,23.7149
TUDY,Down Var (TUDY),2020-09-17,20.026
TUDY,Down Var (TUDY),2020-09-18,18.7355
TUDY,Down Var (TUDY),2020-09-21,17.6086
TUDY,Down Var (TUDY),2020-09-22,15.9413
TUDY,Down Var (TUDY),2020-09-23,13.2354
TUDY,Down Var (TUDY),2020-09-24,12.9434
TUDY,Down Var (TUDY),2020-09-25,13.0829
TUDY,Down Var (TUDY),2020-09-28,21.7222
TUDY,Down Var (TUDY),2020-09-29,22.1463
TUDY,Down Var (TUDY),2020-09-30,22.9473
TUDY,Down Var (TUDY),2020-10-01,23.6236
TUDY,Down Var (TUDY),2020-10-02,22.6719
TUDY,Down Var (TUDY),2020-10-05,21.4916
TUDY,Down Var (TUDY),2020-10-06,19.2293
TUDY,Down Var (TUDY),2020-10-07,22.0724
TUDY,Down Var (TUDY),2020-10-08,20.6086
TUDY,Down Var (TUDY),2020-10-09,22.539
TUDY,Down Var (TUDY),2020-10-12,26.3462
TUDY,Down Var (TUDY),2020-10-13,20.7696
TUDY,Down Var (TUDY),2020-10-14,21.8034
TUDY,Down Var (TUDY),2020-10-15,22.1573
TUDY,Down Var (TUDY),2020-10-16,24.1929
TUDY,Down Var (TUDY),2020-10-19,25.3583
TUDY,Down Var (TUDY),2020-10-20,25.4762
TUDY,Down Var (TUDY),2020-10-21,20.0174
TUDY,Down Var (TUDY),2020-10-22,19.3947
TUDY,Down Var (TUDY),2020-10-23,22.9249
TUDY,Down Var (TUDY),2020-10-26,23.6553
TUDY,Down Var (TUDY),2020-10-27,20.0541
TUDY,Down Var (TUDY),2020-10-28,25.6233
TUDY,Down Var (TUDY),2020-10-29,27.103
TUDY,Down Var (TUDY),2020-10-30,27.6792
TUDY,Down Var (TUDY),2020-11-02,30.5014
TUDY,Down Var (TUDY),2020-11-03,28.5121
TUDY,Down Var (TUDY),2020-11-04,24.5914
TUDY,Down Var (TUDY),2020-11-05,27.2419
TUDY,Down Var (TUDY),2020-11-06,27.8503
TUDY,Down Var (TUDY),2020-11-09,27.8345
TUDY,Down Var (TUDY),2020-11-10,27.3503
TUDY,Down Var (TUDY),2020-11-11,28.4417
TUDY,Down Var (TUDY),2020-11-12,28.7927
TUDY,Down Var (TUDY),2020-11-13,25.5315
TUDY,Down Var (TUDY),2020-11-16,26.8011
TUDY,Down Var (TUDY),2020-11-17,27.4413
TUDY,Down Var (TUDY),2020-11-18,26.9885
TUDY,Down Var (TUDY),2020-11-19,28.645
TUDY,Down Var (TUDY),2020-11-20,21.1466
TUDY,Down Var (TUDY),2020-11-23,20.6309
TUDY,Down Var (TUDY),2020-11-24,20.1443
TUDY,Down Var (TUDY),2020-11-25,18.6594
TUDY,Down Var (TUDY),2020-11-27,17.0863
TUDY,Down Var (TUDY),2020-11-30,16.2588
TUDY,Down Var (TUDY),2020-12-01,16.6762
TUDY,Down Var (TUDY),2020-12-02,16.6762
TUDY,Down Var (TUDY),2020-12-03,16.6762
TUDY,Down Var (TUDY),2020-12-04,16.6762
TUDY,Down Var (TUDY),2020-12-07,18.3107
TUDY,Down Var (TUDY),2020-12-08,20.6031
TUDY,Down Var (TUDY),2020-12-09,22.3637
TUDY,Down Var (TUDY),2020-12-10,17.9899
TUDY,Down Var (TUDY),2020-12-11,27.8447
TUDY,Down Var (TUDY),2020-12-14,26.0379
TUDY,Down Var (TUDY),2020-12-15,26.6393
TUDY,Down Var (TUDY),2020-12-16,26.9015
TUDY,Down Var (TUDY),2020-12-17,24.179
TUDY,Down Var (TUDY),2020-12-18,24.5282
TUDY,Down Var (TUDY),2020-12-21,23.3486
TUDY,Down Var (TUDY),2020-12-22,21.8154
TUDY,Down Var (TUDY),2020-12-23,21.2962
TUDY,Down Var (TUDY),2020-12-24,21.2657
TUDY,Down Var (TUDY),2020-12-28,20.2195
TUDY,Down Var (TUDY),2020-12-29,20.4918
TUDY,Down Var (TUDY),2020-12-30,20.7696
TUDY,Down Var (TUDY),2020-12-31,23.6953
TUDY,Down Var (TUDY),2021-01-04,25.2312
TUDY,Down Var (TUDY),2021-01-05,23.4839
TUDY,Down Var (TUDY),2021-01-06,20.4642
TUDY,Down Var (TUDY),2021-01-07,21.142
TUDY,Down Var (TUDY),2021-01-08,17.1521
TUDY,Down Var (TUDY),2021-01-11,23.9853
TUDY,Down Var (TUDY),2021-01-12,25.4969
