ticker,series,date,value
AAT,ATM (AAT),2025-05-23,18.3587
AAT,ATM (AAT),2025-05-27,19.065
AAT,ATM (AAT),2025-05-28,18.6607
AAT,ATM (AAT),2025-05-29,18.1502
AAT,ATM (AAT),2025-05-30,17.8724
AAT,ATM (AAT),2025-06-02,17.9755
AAT,ATM (AAT),2025-06-03,17.8839
AAT,ATM (AAT),2025-06-04,17.7812
AAT,ATM (AAT),2025-06-05,18.1111
AAT,ATM (AAT),2025-06-06,18.5812
AAT,ATM (AAT),2025-06-09,18.5457
AAT,ATM (AAT),2025-06-10,18.5193
AAT,ATM (AAT),2025-06-11,18.4382
AAT,ATM (AAT),2025-06-12,18.1346
AAT,ATM (AAT),2025-06-13,19.2143
AAT,ATM (AAT),2025-06-16,19.1815
AAT,ATM (AAT),2025-06-17,19.4396
AAT,ATM (AAT),2025-06-18,19.2598
AAT,ATM (AAT),2025-06-20,20.8161
AAT,ATM (AAT),2025-06-23,20.1994
AAT,ATM (AAT),2025-06-24,19.8759
AAT,ATM (AAT),2025-06-25,19.8258
AAT,ATM (AAT),2025-06-26,19.5586
AAT,ATM (AAT),2025-06-27,20.1714
AAT,ATM (AAT),2025-06-30,18.7073
AAT,ATM (AAT),2025-07-01,18.3846
AAT,ATM (AAT),2025-07-02,19.2037
AAT,ATM (AAT),2025-07-03,19.3113
AAT,ATM (AAT),2025-07-07,19.0254
AAT,ATM (AAT),2025-07-08,18.6111
AAT,ATM (AAT),2025-07-09,18.3531
AAT,ATM (AAT),2025-07-10,18.1612
AAT,ATM (AAT),2025-07-11,17.5781
AAT,ATM (AAT),2025-07-14,17.8475
AAT,ATM (AAT),2025-07-15,17.8641
AAT,ATM (AAT),2025-07-16,18.0585
AAT,ATM (AAT),2025-07-17,18.0593
AAT,ATM (AAT),2025-07-18,18.2212
AAT,ATM (AAT),2025-07-21,17.8831
AAT,ATM (AAT),2025-07-22,17.8004
AAT,ATM (AAT),2025-07-23,17.6804
AAT,ATM (AAT),2025-07-24,17.3898
AAT,ATM (AAT),2025-07-25,17.3707
AAT,ATM (AAT),2025-07-28,17.3748
AAT,ATM (AAT),2025-07-29,17.3792
AAT,ATM (AAT),2025-07-30,17.7225
AAT,ATM (AAT),2025-07-31,17.7582
AAT,ATM (AAT),2025-08-01,17.997
AAT,ATM (AAT),2025-08-04,18.1488
AAT,ATM (AAT),2025-08-05,18.1196
AAT,ATM (AAT),2025-08-06,18.3754
AAT,ATM (AAT),2025-08-07,18.7439
AAT,ATM (AAT),2025-08-08,18.9429
AAT,ATM (AAT),2025-08-11,19.2302
AAT,ATM (AAT),2025-08-12,18.2087
AAT,ATM (AAT),2025-08-13,18.169
AAT,ATM (AAT),2025-08-14,17.9841
AAT,ATM (AAT),2025-08-15,17.7307
AAT,ATM (AAT),2025-08-18,17.6592
