ticker,series,date,value
CCO,Convexity (CCO),2018-11-13,1.0409
CCO,Convexity (CCO),2018-11-14,1.0594
CCO,Convexity (CCO),2018-11-15,1.0469
CCO,Convexity (CCO),2018-11-16,1.0965
CCO,Convexity (CCO),2018-11-19,1.0711
CCO,Convexity (CCO),2018-11-20,1.0831
CCO,Convexity (CCO),2018-11-21,1.0525
CCO,Convexity (CCO),2018-11-23,1.1302
CCO,Convexity (CCO),2018-11-26,1.0927
CCO,Convexity (CCO),2018-11-27,1.0916
CCO,Convexity (CCO),2018-11-28,1.0929
CCO,Convexity (CCO),2018-11-29,1.103
CCO,Convexity (CCO),2018-11-30,1.0598
CCO,Convexity (CCO),2018-12-03,1.1144
CCO,Convexity (CCO),2018-12-04,1.0953
CCO,Convexity (CCO),2018-12-05,1.0777
CCO,Convexity (CCO),2018-12-06,1.0522
CCO,Convexity (CCO),2018-12-07,1.093
CCO,Convexity (CCO),2018-12-10,1.0169
CCO,Convexity (CCO),2018-12-11,1.0429
CCO,Convexity (CCO),2018-12-12,1.0611
CCO,Convexity (CCO),2018-12-13,1.1173
CCO,Convexity (CCO),2018-12-14,1.1245
CCO,Convexity (CCO),2018-12-17,1.1029
CCO,Convexity (CCO),2018-12-18,1.1596
CCO,Convexity (CCO),2018-12-19,1.1339
CCO,Convexity (CCO),2018-12-20,1.117
CCO,Convexity (CCO),2018-12-21,1.061
CCO,Convexity (CCO),2018-12-24,1.0355
CCO,Convexity (CCO),2018-12-26,1.0608
CCO,Convexity (CCO),2018-12-27,1.095
CCO,Convexity (CCO),2018-12-28,1.1045
CCO,Convexity (CCO),2018-12-31,1.103
CCO,Convexity (CCO),2019-01-02,1.1071
CCO,Convexity (CCO),2019-01-03,1.0811
CCO,Convexity (CCO),2019-01-04,1.0518
CCO,Convexity (CCO),2019-01-07,1.1064
CCO,Convexity (CCO),2019-01-08,1.0887
CCO,Convexity (CCO),2019-01-09,1.1118
CCO,Convexity (CCO),2019-01-10,1.0934
CCO,Convexity (CCO),2019-01-11,1.0745
CCO,Convexity (CCO),2019-01-14,1.091
CCO,Convexity (CCO),2019-01-15,1.1071
CCO,Convexity (CCO),2019-01-16,1.1087
CCO,Convexity (CCO),2019-01-17,1.1135
CCO,Convexity (CCO),2019-01-18,1.1354
CCO,Convexity (CCO),2019-01-22,1.1109
CCO,Convexity (CCO),2019-01-23,1.0859
CCO,Convexity (CCO),2019-01-24,1.1443
CCO,Convexity (CCO),2019-01-25,1.1283
CCO,Convexity (CCO),2019-01-28,1.1414
CCO,Convexity (CCO),2019-01-29,1.1383
CCO,Convexity (CCO),2019-01-30,1.1399
CCO,Convexity (CCO),2019-01-31,1.1394
CCO,Convexity (CCO),2019-02-01,1.1172
CCO,Convexity (CCO),2019-02-04,1.1136
CCO,Convexity (CCO),2019-02-05,1.0953
CCO,Convexity (CCO),2019-02-06,1.0808
CCO,Convexity (CCO),2019-02-07,1.0983
CCO,Convexity (CCO),2019-02-08,1.0875
CCO,Convexity (CCO),2019-02-11,1.0955
CCO,Convexity (CCO),2019-02-12,1.1128
CCO,Convexity (CCO),2019-02-13,1.1034
CCO,Convexity (CCO),2019-02-14,1.0599
CCO,Convexity (CCO),2019-02-15,1.0604
CCO,Convexity (CCO),2019-02-19,1.0515
CCO,Convexity (CCO),2019-02-20,1.0846
CCO,Convexity (CCO),2019-02-21,1.0709
CCO,Convexity (CCO),2019-02-22,1.0655
CCO,Convexity (CCO),2019-02-25,1.1277
CCO,Convexity (CCO),2019-02-26,1.1092
CCO,Convexity (CCO),2019-02-27,1.0602
CCO,Convexity (CCO),2019-02-28,1.0995
CCO,Convexity (CCO),2019-03-01,1.0615
CCO,Convexity (CCO),2019-03-04,1.0744
CCO,Convexity (CCO),2019-03-05,1.1018
CCO,Convexity (CCO),2019-03-06,1.0555
CCO,Convexity (CCO),2019-03-07,1.0738
CCO,Convexity (CCO),2019-03-08,1.0692
CCO,Convexity (CCO),2019-03-11,1.0735
CCO,Convexity (CCO),2019-03-12,1.0532
CCO,Convexity (CCO),2019-03-13,1.0716
CCO,Convexity (CCO),2019-03-14,1.0479
CCO,Convexity (CCO),2019-03-15,1.0273
CCO,Convexity (CCO),2019-03-18,1.0675
CCO,Convexity (CCO),2019-03-19,1.0447
CCO,Convexity (CCO),2019-03-20,1.0647
CCO,Convexity (CCO),2019-03-21,1.0589
CCO,Convexity (CCO),2019-03-22,1.0346
CCO,Convexity (CCO),2019-03-25,1.0555
CCO,Convexity (CCO),2019-03-26,1.0699
CCO,Convexity (CCO),2019-03-27,1.0751
CCO,Convexity (CCO),2019-03-28,1.0533
CCO,Convexity (CCO),2019-03-29,1.0096
CCO,Convexity (CCO),2019-04-01,0.9906
CCO,Convexity (CCO),2019-04-02,1.0129
CCO,Convexity (CCO),2019-04-03,1.018
CCO,Convexity (CCO),2019-04-04,1.0432
CCO,Convexity (CCO),2019-04-05,1.0496
CCO,Convexity (CCO),2019-04-08,1.0521
CCO,Convexity (CCO),2019-04-09,1.0489
CCO,Convexity (CCO),2019-04-10,1.0341
CCO,Convexity (CCO),2019-04-11,1.0507
CCO,Convexity (CCO),2019-04-12,1.0481
CCO,Convexity (CCO),2019-04-15,1.04
CCO,Convexity (CCO),2019-04-16,1.0206
CCO,Convexity (CCO),2019-04-17,1.0522
CCO,Convexity (CCO),2019-04-18,1.0706
CCO,Convexity (CCO),2019-04-22,1.052
CCO,Convexity (CCO),2019-04-23,1.0567
CCO,Convexity (CCO),2019-04-24,1.0303
CCO,Convexity (CCO),2019-04-25,1.0244
CCO,Convexity (CCO),2019-04-26,1.0433
CCO,Convexity (CCO),2019-04-29,1.0462
CCO,Convexity (CCO),2019-04-30,1.0286
CCO,Convexity (CCO),2019-05-01,1.025
CCO,Convexity (CCO),2019-05-02,1.0461
CCO,Convexity (CCO),2019-05-03,1.0429
CCO,Convexity (CCO),2019-05-06,1.0299
