ticker,series,date,value
HGUP,Up Var (HGUP),2022-07-15,43.124
HGUP,Up Var (HGUP),2022-07-18,40.9895
HGUP,Up Var (HGUP),2022-07-19,40.9032
HGUP,Up Var (HGUP),2022-07-20,38.8464
HGUP,Up Var (HGUP),2022-07-21,38.3958
HGUP,Up Var (HGUP),2022-07-22,34.8279
HGUP,Up Var (HGUP),2022-07-25,36.502
HGUP,Up Var (HGUP),2022-07-26,33.0431
HGUP,Up Var (HGUP),2022-07-27,32.6644
HGUP,Up Var (HGUP),2022-07-28,31.1896
HGUP,Up Var (HGUP),2022-07-29,32.0559
HGUP,Up Var (HGUP),2022-08-01,34.7042
HGUP,Up Var (HGUP),2022-08-02,33.0577
HGUP,Up Var (HGUP),2022-08-03,32.4813
HGUP,Up Var (HGUP),2022-08-04,31.1423
HGUP,Up Var (HGUP),2022-08-05,31.5422
HGUP,Up Var (HGUP),2022-08-08,32.2083
HGUP,Up Var (HGUP),2022-08-09,31.4853
HGUP,Up Var (HGUP),2022-08-10,31.0332
HGUP,Up Var (HGUP),2022-08-11,30.2274
HGUP,Up Var (HGUP),2022-08-12,29.0625
HGUP,Up Var (HGUP),2022-08-15,30.5907
HGUP,Up Var (HGUP),2022-08-16,29.6321
HGUP,Up Var (HGUP),2022-08-17,30.17
HGUP,Up Var (HGUP),2022-08-18,28.9986
HGUP,Up Var (HGUP),2022-08-19,29.2416
HGUP,Up Var (HGUP),2022-08-22,30.2973
HGUP,Up Var (HGUP),2022-08-23,29.5073
HGUP,Up Var (HGUP),2022-08-24,28.8706
HGUP,Up Var (HGUP),2022-08-25,28.8676
HGUP,Up Var (HGUP),2022-08-26,28.7288
HGUP,Up Var (HGUP),2022-08-29,31.2381
HGUP,Up Var (HGUP),2022-08-30,31.6621
HGUP,Up Var (HGUP),2022-08-31,32.4048
HGUP,Up Var (HGUP),2022-09-01,34.5897
HGUP,Up Var (HGUP),2022-09-02,32.3926
HGUP,Up Var (HGUP),2022-09-06,31.3686
HGUP,Up Var (HGUP),2022-09-07,30.5787
HGUP,Up Var (HGUP),2022-09-08,29.6935
HGUP,Up Var (HGUP),2022-09-09,29.6484
HGUP,Up Var (HGUP),2022-09-12,31.1067
HGUP,Up Var (HGUP),2022-09-13,31.6424
HGUP,Up Var (HGUP),2022-09-14,31.0555
HGUP,Up Var (HGUP),2022-09-15,30.6362
HGUP,Up Var (HGUP),2022-09-16,30.3981
HGUP,Up Var (HGUP),2022-09-19,30.5585
HGUP,Up Var (HGUP),2022-09-20,30.9
HGUP,Up Var (HGUP),2022-09-21,31.9992
HGUP,Up Var (HGUP),2022-09-22,32.208
HGUP,Up Var (HGUP),2022-09-23,31.1319
HGUP,Up Var (HGUP),2022-09-26,33.2243
HGUP,Up Var (HGUP),2022-09-27,32.563
HGUP,Up Var (HGUP),2022-09-28,32.8979
HGUP,Up Var (HGUP),2022-09-29,32.8527
HGUP,Up Var (HGUP),2022-09-30,34.9877
HGUP,Up Var (HGUP),2022-10-03,33.8713
HGUP,Up Var (HGUP),2022-10-04,34.9192
HGUP,Up Var (HGUP),2022-10-05,34.6729
HGUP,Up Var (HGUP),2022-10-06,35.0276
HGUP,Up Var (HGUP),2022-10-07,34.2462
HGUP,Up Var (HGUP),2022-10-10,34.5739
HGUP,Up Var (HGUP),2022-10-11,35.4622
HGUP,Up Var (HGUP),2022-10-12,34.7524
HGUP,Up Var (HGUP),2022-10-13,35.0686
HGUP,Up Var (HGUP),2022-10-14,35.1855
HGUP,Up Var (HGUP),2022-10-17,35.6902
HGUP,Up Var (HGUP),2022-10-18,35.4371
